message_id,channel_name,image_path,detection_count,detected_classes,image_category,confidence_score,has_person,has_product,processed_at
22162,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22162.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:25.552223
22163,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22163.jpg,1,dining table,other,0.2931026518344879,False,False,2026-01-20T20:30:25.917557
22164,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22164.jpg,1,bottle,product_display,0.7241195440292358,False,True,2026-01-20T20:30:26.482220
22165,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22165.jpg,1,bottle,product_display,0.5719423890113831,False,True,2026-01-20T20:30:27.086027
22166,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22166.jpg,1,bottle,product_display,0.9162954688072205,False,True,2026-01-20T20:30:27.383744
22167,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22167.jpg,2,"cell phone, bottle",product_display,0.5166041105985641,False,True,2026-01-20T20:30:27.682418
22168,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22168.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:28.542880
22169,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22169.jpg,1,book,other,0.2753816545009613,False,False,2026-01-20T20:30:28.996400
22170,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22170.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:29.340367
22171,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22171.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:29.953877
22172,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22172.jpg,1,bottle,product_display,0.2802514433860779,False,True,2026-01-20T20:30:30.319445
22173,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22173.jpg,1,bottle,product_display,0.501695454120636,False,True,2026-01-20T20:30:30.628090
22174,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22174.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:31.060399
22175,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22175.jpg,1,bottle,product_display,0.7726436853408813,False,True,2026-01-20T20:30:31.386036
22176,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22176.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:31.682729
22177,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22177.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:32.011419
22178,lobelia_cosmetics,data\raw\images\lobelia_cosmetics\22178.jpg,0,none,other,0.0,False,False,2026-01-20T20:30:32.351487
